#entity id	document	start	end	text	comment
species:ncbi:9606	pmcA328328	2099	2104	human	4
species:ncbi:4932	pmcA328328	2137	2142	yeast	4
species:ncbi:9606	pmcA328328	2746	2751	human	4
species:ncbi:9606	pmcA328328	2871	2876	human	4
species:ncbi:9606	pmcA328328	3124	3129	human	4
species:ncbi:9606	pmcA328328	3379	3384	human	4
species:ncbi:9606	pmcA328328	3444	3449	human	4
species:ncbi:10029	pmcA328328	4110	4125	Chinese hamster	
species:ncbi:9606	pmcA328328	4184	4189	human	4
species:ncbi:9606	pmcA328328	4451	4456	human	4
species:ncbi:9606	pmcA328328	5920	5925	human	4
species:ncbi:9606	pmcA328328	6129	6134	human	4
species:ncbi:9606	pmcA328328	6277	6282	human	4
species:ncbi:9606	pmcA328328	6759	6764	human	4
species:ncbi:9606	pmcA328328	7048	7053	human	4
species:ncbi:9606	pmcA328328	7468	7473	human	4
species:ncbi:9606	pmcA328328	8250	8255	human	4
species:ncbi:9606	pmcA328328	8924	8929	human	4
species:ncbi:9606	pmcA328328	9082	9087	human	4
species:ncbi:9606	pmcA328328	9533	9538	human	4
species:ncbi:9606	pmcA328328	15156	15161	human	4
species:ncbi:9606	pmcA328328	15707	15712	human	4
species:ncbi:9606	pmcA328328	16317	16322	human	4
species:ncbi:4932	pmcA328328	16453	16458	yeast	4
species:ncbi:562	pmcA334876	4842	4849	E. coli	
species:ncbi:562	pmcA334876	4889	4896	E. coli	
species:ncbi:562	pmcA334876	5339	5346	E. coli	4
species:ncbi:562	pmcA334876	6130	6137	E. coli	4
species:ncbi:562	pmcA334876	6952	6959	E. coli	
species:ncbi:562	pmcA334876	12231	12238	E. coli	
species:ncbi:562	pmcA334876	13425	13432	E. coli	
species:ncbi:6239	pmcA335194	4	26	Caenorhabditis elegans	4
species:ncbi:6239	pmcA335194	412	434	Caenorhabditis elegans	
species:ncbi:6239	pmcA335194	700	719	Caenorhabds elegans	1
species:ncbi:6239	pmcA335194	1452	1474	Caenorhabditis elegans	
species:ncbi:6239	pmcA335194	2031	2053	Caenorhabditis elegans	
species:ncbi:6239	pmcA335194	2258	2268	C. elegans	
species:ncbi:6239	pmcA335194	3525	3535	C. elegans	
species:ncbi:6239	pmcA335194	3896	3906	C. elegans	
species:ncbi:6239	pmcA335194	4265	4275	C. elegans	4
species:ncbi:6239	pmcA335194	4948	4958	C. elegans	
species:ncbi:6239	pmcA335194	5058	5068	C. elegans	4
species:ncbi:9606	pmcA335194	5812	5818	humans	
species:ncbi:6239	pmcA335194	6366	6376	C. elegans	
species:ncbi:6239	pmcA335194	6651	6661	C. elegans	
species:ncbi:6239	pmcA335194	7505	7515	C. elegans	
species:ncbi:10116	pmcA411032	106	109	rat	4
species:ncbi:10116	pmcA411032	816	819	rat	4
species:ncbi:9606	pmcA411032	2978	2983	human	4
species:ncbi:10090	pmcA411032	3922	3926	mice	
species:ncbi:10116	pmcA411032	9253	9256	rat	4
species:ncbi:10090	pmcA411032	13630	13634	mice	4
species:ncbi:10090	pmcA411032	13651	13655	mice	
species:ncbi:10116	pmcA411032	16245	16248	rat	4
species:ncbi:10116	pmcA411032	19201	19205	rats	
species:ncbi:9796	pmcA411032	19393	19398	horse	4
species:ncbi:10116	pmcA411032	21319	21322	rat	4
species:ncbi:10116	pmcA411032	21555	21558	rat	4
species:ncbi:9606	pmcA411032	22584	22589	human	4
species:ncbi:9913	pmcA411032	22804	22810	bovine	4
species:ncbi:9606	pmcA411032	22903	22908	human	4
species:ncbi:9606	pmcA411032	24016	24021	human	4
species:ncbi:9606	pmcA411032	24188	24193	human	4
species:ncbi:9606	pmcA509286	17619	17624	human	
species:ncbi:9606	pmcA509286	17713	17718	human	
species:ncbi:94328	pmcA553979	1363	1369	Ginger	
species:ncbi:4682	pmcA553979	1371	1377	garlic	
species:ncbi:483799	pmcA553979	1386	1396	shandileer	2
species:ncbi:4679	pmcA553979	1403	1408	onion	
species:ncbi:246543	pmcA553979	1421	1431	black sage	2
species:ncbi:4682	pmcA553979	10245	10251	garlic	
species:ncbi:4682	pmcA553979	10253	10267	Allium sativum	
species:ncbi:94328	pmcA553979	10272	10278	ginger	
species:ncbi:94328	pmcA553979	10280	10299	Zingiber officinale	
species:ncbi:34199	pmcA553979	10351	10360	Aloe vera	
species:ncbi:483799	pmcA553979	10362	10372	shandileer	2
species:ncbi:483799	pmcA553979	10374	10394	Leonotis nepetifolia	
species:ncbi:4679	pmcA553979	10402	10407	onion	
species:ncbi:146443	pmcA553979	10409	10431	Hymenocallis tubiflora	
species:ncbi:204144	pmcA553979	10457	10462	tulsi	2
species:ncbi:204144	pmcA553979	10464	10482	Ocimum gratissimum	
species:ncbi:246543	pmcA553979	10485	10495	black sage	2
species:ncbi:246543	pmcA553979	10497	10515	Cordia curassavica	
species:ncbi:477864	pmcA553979	10518	10529	shadon beni	2
species:ncbi:477864	pmcA553979	10531	10549	Eryngium foetidium	0
species:ncbi:66014	pmcA553979	10552	10562	lemongrass	2
species:ncbi:66014	pmcA553979	10564	10583	Cymbopogon citratus	
species:ncbi:51089	pmcA553979	10589	10595	nutmeg	
species:ncbi:51089	pmcA553979	10597	10615	Myristica fragrans	
species:ncbi:53751	pmcA553979	10825	10843	Echinacea purpurea	
species:ncbi:13569	pmcA553979	10846	10857	Golden Seal	
species:ncbi:13569	pmcA553979	10859	10879	Hydrastis canadensis	
species:ncbi:98504	pmcA553979	10885	10894	Chamomile	2
species:ncbi:98504	pmcA553979	10896	10917	Matricaria chamomilla	
species:ncbi:94328	pmcA553979	11114	11120	ginger	
species:ncbi:94328	pmcA553979	11122	11141	Zingiber officinale	
species:ncbi:34199	pmcA553979	11154	11163	Aloe vera	
species:ncbi:483799	pmcA553979	11217	11227	shandileer	2
species:ncbi:483799	pmcA553979	11229	11249	Leonotis nepetifolia	
species:ncbi:204144	pmcA553979	11255	11260	tulsi	2
species:ncbi:204144	pmcA553979	11262	11280	Ocimum gratissimum	
species:ncbi:53751	pmcA553979	11387	11405	Echinacea purpurea	
species:ncbi:98504	pmcA553979	11410	11431	Matricaria chamomilla	
species:ncbi:4682	pmcA553979	11555	11561	garlic	
species:ncbi:4679	pmcA553979	11571	11576	onion	
species:ncbi:34199	pmcA553979	11585	11594	Aloe vera	
species:ncbi:204144	pmcA553979	11597	11602	tulsi	2
species:ncbi:204144	pmcA553979	11604	11622	Ocimum gratissimum	
species:ncbi:4682	pmcA553979	11724	11730	Garlic	
species:ncbi:53751	pmcA553979	11735	11744	Echinacea	2
species:ncbi:483799	pmcA553979	11902	11912	shandileer	2
species:ncbi:483799	pmcA553979	11914	11934	Leonotis nepetifolia	
species:ncbi:4679	pmcA553979	11942	11947	onion	
species:ncbi:146443	pmcA553979	11949	11971	Hymenocallis tubiflora	
species:ncbi:94328	pmcA553979	11976	11982	ginger	
species:ncbi:94328	pmcA553979	11984	12002	Zingibe officinale	0
species:ncbi:4682	pmcA553979	15489	15495	garlic	
species:ncbi:53751	pmcA553979	15500	15509	Echinacea	2
species:ncbi:4682	pmcA553979	15974	15980	garlic	
species:ncbi:53751	pmcA553979	15985	15994	Echinacea	2
species:ncbi:477864	pmcA553979	17006	17017	shadon beni	2
species:ncbi:66014	pmcA553979	17022	17032	lemongrass	2
species:ncbi:483799	pmcA553979	17063	17073	shandileer	2
species:ncbi:204144	pmcA553979	17075	17080	tulsi	2
species:ncbi:4679	pmcA553979	17088	17093	onion	
species:ncbi:246543	pmcA553979	17098	17108	black sage	2
species:ncbi:4682	pmcA553979	17212	17218	garlic	
species:ncbi:94328	pmcA553979	17220	17226	ginger	
species:ncbi:51089	pmcA553979	17231	17237	nutmeg	
species:ncbi:85223	pmcA553979	17660	17667	bayleaf	2
